order_id,order_date,business_unit,destination_country,supplier,product_id,product_name,product_category,quantity_ordered,quantity_delivered,unit_price_eur,promised_delivery_date,actual_delivery_date,status,priority,shipping_mode,snapshot_date
ORD-2026-000122,2026-01-05,UK_IRELAND,United Kingdom,Bellora Cosmetics,SKU-0074,Galenza Eau de Toilette 100ml Classic,Fragrance,684,684,44.42,2026-01-23,2026-01-23,Delivered,Normal,Road,2026-09-12
ORD-2026-000123,2026-01-05,ITALY,Italy,Dune Personal Care,SKU-0082,Galenza Discovery Set 5x10ml Intense,Gift Set,264,264,14.80,2026-01-23,2026-01-21,Delivered,Normal,Road,2026-09-12
ORD-2026-000124,2026-01-05,ITALY,Italy,Dune Personal Care,SKU-0088,Heloria Discovery Set 5x10ml Classic,Gift Set,60,60,16.91,2026-01-29,2026-01-29,Delivered,Normal,Road,2026-09-12
ORD-2026-000125,2026-01-05,ITALY,Italy,Aster Manufacturing,SKU-0019,Briselle Eau de Parfum 50ml Intense,Fragrance,108,108,44.13,2026-01-19,2026-02-23,Delivered,Normal,Road,2026-09-12
ORD-2026-000126,2026-01-05,DACH,Germany,Fenn Packaging & Assembly,SKU-0018,Briselle Face Serum 30ml Classic,Skin Care,84,84,12.77,2026-01-19,2026-01-19,Delivered,Normal,Road,2026-09-12
ORD-2026-000127,2026-01-05,FRANCE,France,Dune Personal Care,SKU-0106,Isavelle Discovery Set 5x10ml Intense,Gift Set,84,84,26.97,2026-01-26,2026-02-02,Delivered,Normal,Road,2026-09-12
ORD-2026-000128,2026-01-05,FRANCE,France,Bellora Cosmetics,SKU-0098,Isavelle Eau de Toilette 100ml Classic,Fragrance,36,36,40.83,2026-01-19,2026-01-19,Delivered,Normal,Road,2026-09-12
ORD-2026-000129,2026-01-05,NORTH_AMERICA,United States,Fenn Packaging & Assembly,SKU-0042,Dorevia Face Serum 30ml Classic,Skin Care,72,72,18.69,2026-02-09,2026-02-09,Delivered,High,Sea,2026-09-12
ORD-2026-000130,2026-01-05,IBERIA,Portugal,Aster Manufacturing,SKU-0001,Aureva Eau de Parfum 50ml Classic,Fragrance,252,252,26.58,2026-01-22,2026-01-22,Delivered,Normal,Road,2026-09-12
ORD-2026-000131,2026-01-05,DACH,Austria,Elara Beauty Labs,SKU-0029,Cendora Body Lotion 200ml Classic,Body Care,1032,1032,5.37,2026-01-27,2026-01-27,Delivered,Normal,Road,2026-09-12
ORD-2026-000132,2026-01-05,FRANCE,France,Aster Manufacturing,SKU-0025,Cendora Eau de Parfum 50ml Classic,Fragrance,180,180,33.26,2026-01-16,2026-01-16,Delivered,Normal,Road,2026-09-12
ORD-2026-000133,2026-01-05,NORTH_AMERICA,United States,Dune Personal Care,SKU-0016,Briselle Discovery Set 5x10ml Classic,Gift Set,108,108,25.40,2026-02-16,2026-02-16,Delivered,Normal,Sea,2026-09-12
ORD-2026-000134,2026-01-05,DACH,Germany,Dune Personal Care,SKU-0088,Heloria Discovery Set 5x10ml Classic,Gift Set,204,204,16.91,2026-02-03,2026-02-03,Delivered,Normal,Road,2026-09-12
ORD-2026-000135,2026-01-05,FRANCE,France,Elara Beauty Labs,SKU-0113,Jovira Body Lotion 200ml Classic,Body Care,552,552,10.09,2026-01-22,2026-01-22,Delivered,Normal,Road,2026-09-12
ORD-2026-000136,2026-01-05,NORTH_AMERICA,United States,Dune Personal Care,SKU-0088,Heloria Discovery Set 5x10ml Classic,Gift Set,192,192,16.91,2026-02-17,2026-02-17,Delivered,Normal,Sea,2026-09-12
ORD-2026-000137,2026-01-05,FRANCE,France,Elara Beauty Labs,SKU-0065,Fiorenne Body Lotion 200ml Classic,Body Care,132,132,5.46,2026-01-14,2026-01-19,Delivered,Normal,Road,2026-09-12
ORD-2026-000138,2026-01-05,IBERIA,Spain,Fenn Packaging & Assembly,SKU-0108,Isavelle Face Serum 30ml Intense,Skin Care,72,72,12.78,2026-01-26,2026-02-02,Delivered,Normal,Road,2026-09-12
ORD-2026-000139,2026-01-05,ITALY,Italy,Elara Beauty Labs,SKU-0089,Heloria Body Lotion 200ml Classic,Body Care,48,48,9.18,2026-01-26,2026-01-26,Delivered,Normal,Road,2026-09-12
ORD-2026-000140,2026-01-05,LATAM,Mexico,Cedar Fragrance Works,SKU-0003,Aureva Fragrance Gift Set 3pc Classic,Gift Set,180,180,34.22,2026-02-26,2026-03-04,Delivered,Normal,Sea,2026-09-12
ORD-2026-000141,2026-01-05,MIDDLE_EAST,United Arab Emirates,Bellora Cosmetics,SKU-0014,Briselle Eau de Toilette 100ml Classic,Fragrance,72,72,37.62,2026-01-16,2026-01-16,Delivered,High,Air,2026-09-12
ORD-2026-000142,2026-01-05,ITALY,Italy,Aster Manufacturing,SKU-0013,Briselle Eau de Parfum 50ml Classic,Fragrance,48,48,24.50,2026-01-19,2026-01-19,Delivered,Normal,Road,2026-09-12
ORD-2026-000143,2026-01-05,NORTH_AMERICA,Canada,Cedar Fragrance Works,SKU-0111,Jovira Fragrance Gift Set 3pc Classic,Gift Set,1308,1308,38.71,2026-02-17,2026-02-17,Delivered,Normal,Sea,2026-09-12
ORD-2026-000144,2026-01-05,MIDDLE_EAST,United Arab Emirates,Cedar Fragrance Works,SKU-0063,Fiorenne Fragrance Gift Set 3pc Classic,Gift Set,72,72,48.55,2026-02-02,2026-03-02,Delivered,High,Air,2026-09-12
ORD-2026-000145,2026-01-05,FRANCE,France,Elara Beauty Labs,SKU-0053,Elunora Body Lotion 200ml Classic,Body Care,552,552,12.24,2026-01-15,2026-01-15,Delivered,Normal,Road,2026-09-12
ORD-2026-000146,2026-01-05,DACH,Germany,Cedar Fragrance Works,SKU-0075,Galenza Fragrance Gift Set 3pc Classic,Gift Set,72,72,28.65,2026-02-04,2026-02-02,Delivered,Normal,Road,2026-09-12
ORD-2026-000147,2026-01-05,NORTH_AMERICA,United States,Fenn Packaging & Assembly,SKU-0066,Fiorenne Face Serum 30ml Classic,Skin Care,600,600,23.25,2026-02-16,2026-02-23,Delivered,Normal,Sea,2026-09-12
ORD-2026-000148,2026-01-05,UK_IRELAND,United Kingdom,Aster Manufacturing,SKU-0025,Cendora Eau de Parfum 50ml Classic,Fragrance,192,192,33.26,2026-01-21,2026-01-21,Delivered,High,Road,2026-09-12
ORD-2026-000149,2026-01-05,NORTH_AMERICA,United States,Dune Personal Care,SKU-0118,Jovira Discovery Set 5x10ml Intense,Gift Set,576,576,21.74,2026-02-20,2026-02-23,Delivered,Normal,Sea,2026-09-12
ORD-2026-000150,2026-01-05,DACH,Germany,Elara Beauty Labs,SKU-0017,Briselle Body Lotion 200ml Classic,Body Care,420,420,5.91,2026-01-22,2026-01-28,Delivered,Normal,Road,2026-09-12
ORD-2026-000151,2026-01-05,IBERIA,Spain,Aster Manufacturing,SKU-0067,Fiorenne Eau de Parfum 50ml Intense,Fragrance,48,48,31.79,2026-01-21,2026-02-09,Delivered,Normal,Road,2026-09-12
ORD-2026-000152,2026-01-05,DACH,Germany,Fenn Packaging & Assembly,SKU-0030,Cendora Face Serum 30ml Classic,Skin Care,108,108,21.03,2026-01-19,2026-02-02,Delivered,Normal,Road,2026-09-12
ORD-2026-000153,2026-01-05,DACH,Germany,Cedar Fragrance Works,SKU-0099,Isavelle Fragrance Gift Set 3pc Classic,Gift Set,72,72,63.88,2026-02-02,2026-02-02,Delivered,Normal,Road,2026-09-12
ORD-2026-000154,2026-01-05,IBERIA,Spain,Fenn Packaging & Assembly,SKU-0060,Elunora Face Serum 30ml Intense,Skin Care,96,96,10.32,2026-01-26,2026-01-23,Delivered,Normal,Road,2026-09-12
ORD-2026-000155,2026-01-05,MIDDLE_EAST,United Arab Emirates,Cedar Fragrance Works,SKU-0045,Dorevia Fragrance Gift Set 3pc Intense,Gift Set,624,624,46.14,2026-02-11,2026-02-11,Delivered,Normal,Sea,2026-09-12
ORD-2026-000156,2026-01-05,IBERIA,Spain,Cedar Fragrance Works,SKU-0093,Heloria Fragrance Gift Set 3pc Intense,Gift Set,84,84,61.25,2026-01-29,2026-01-29,Delivered,Normal,Road,2026-09-12
ORD-2026-000157,2026-01-05,IBERIA,Spain,Aster Manufacturing,SKU-0091,Heloria Eau de Parfum 50ml Intense,Fragrance,144,144,41.02,2026-01-16,2026-01-13,Delivered,Normal,Road,2026-09-12
ORD-2026-000158,2026-01-05,DACH,Germany,Dune Personal Care,SKU-0022,Briselle Discovery Set 5x10ml Intense,Gift Set,636,636,15.17,2026-02-04,2026-02-02,Delivered,Normal,Road,2026-09-12
ORD-2026-000159,2026-01-05,FRANCE,France,Elara Beauty Labs,SKU-0095,Heloria Body Lotion 200ml Intense,Body Care,264,0,9.53,2026-01-19,,Cancelled,Normal,Road,2026-09-12
ORD-2026-000160,2026-01-05,LATAM,Mexico,Elara Beauty Labs,SKU-0089,Heloria Body Lotion 200ml Classic,Body Care,300,300,9.18,2026-02-16,2026-02-16,Delivered,Normal,Sea,2026-09-12
ORD-2026-000161,2026-01-05,NORTH_AMERICA,United States,Cedar Fragrance Works,SKU-0009,Aureva Fragrance Gift Set 3pc Intense,Gift Set,420,420,64.43,2026-02-23,2026-02-23,Delivered,Normal,Sea,2026-09-12
ORD-2026-000162,2026-01-05,ITALY,Italy,Aster Manufacturing,SKU-0037,Dorevia Eau de Parfum 50ml Classic,Fragrance,72,72,34.08,2026-01-26,2026-01-26,Delivered,Normal,Road,2026-09-12
ORD-2026-000163,2026-01-05,LATAM,Chile,Cedar Fragrance Works,SKU-0063,Fiorenne Fragrance Gift Set 3pc Classic,Gift Set,252,252,48.55,2026-02-26,2026-02-23,Delivered,High,Sea,2026-09-12
ORD-2026-000164,2026-01-05,NORTH_AMERICA,United States,Cedar Fragrance Works,SKU-0045,Dorevia Fragrance Gift Set 3pc Intense,Gift Set,72,72,47.57,2026-01-29,2026-01-29,Delivered,High,Air,2026-09-12
ORD-2026-000165,2026-01-05,UK_IRELAND,United Kingdom,Cedar Fragrance Works,SKU-0027,Cendora Fragrance Gift Set 3pc Classic,Gift Set,732,732,54.06,2026-02-04,2026-03-10,Delivered,Normal,Road,2026-09-12
ORD-2026-000166,2026-01-05,DACH,Switzerland,Aster Manufacturing,SKU-0013,Briselle Eau de Parfum 50ml Classic,Fragrance,84,84,24.50,2026-01-21,2026-01-19,Delivered,Normal,Road,2026-09-12
ORD-2026-000167,2026-01-05,MIDDLE_EAST,Saudi Arabia,Bellora Cosmetics,SKU-0074,Galenza Eau de Toilette 100ml Classic,Fragrance,108,108,45.79,2026-02-16,2026-02-23,Delivered,Normal,Sea,2026-09-12
ORD-2026-000168,2026-01-05,LATAM,Brazil,Fenn Packaging & Assembly,SKU-0066,Fiorenne Face Serum 30ml Classic,Skin Care,36,36,23.97,2026-02-18,2026-02-18,Delivered,Normal,Sea,2026-09-12
ORD-2026-000169,2026-01-05,LATAM,Chile,Fenn Packaging & Assembly,SKU-0042,Dorevia Face Serum 30ml Classic,Skin Care,360,360,18.69,2026-02-23,2026-04-08,Delivered,Normal,Sea,2026-09-12
ORD-2026-000170,2026-01-05,FRANCE,France,Fenn Packaging & Assembly,SKU-0072,Fiorenne Face Serum 30ml Intense,Skin Care,180,180,23.43,2026-01-22,2026-01-22,Delivered,Normal,Road,2026-09-12
ORD-2026-000171,2026-01-05,UK_IRELAND,United Kingdom,Fenn Packaging & Assembly,SKU-0114,Jovira Face Serum 30ml Classic,Skin Care,252,252,18.68,2026-01-28,2026-02-02,Delivered,Normal,Road,2026-09-12
ORD-2026-000172,2026-01-05,FRANCE,France,Elara Beauty Labs,SKU-0095,Heloria Body Lotion 200ml Intense,Body Care,48,48,9.53,2026-01-16,2026-01-16,Delivered,Normal,Road,2026-09-12
ORD-2026-000173,2026-01-05,DACH,Germany,Cedar Fragrance Works,SKU-0075,Galenza Fragrance Gift Set 3pc Classic,Gift Set,132,132,28.65,2026-01-28,2026-01-28,Delivered,Normal,Road,2026-09-12
ORD-2026-000174,2026-01-05,NORTH_AMERICA,United States,Dune Personal Care,SKU-0064,Fiorenne Discovery Set 5x10ml Classic,Gift Set,1128,1128,29.53,2026-02-13,2026-02-20,Delivered,Normal,Sea,2026-09-12
ORD-2026-000175,2026-01-05,LATAM,Mexico,Fenn Packaging & Assembly,SKU-0006,Aureva Face Serum 30ml Classic,Skin Care,60,60,14.98,2026-02-18,2026-02-18,Delivered,Normal,Sea,2026-09-12
ORD-2026-000176,2026-01-05,DACH,Austria,Fenn Packaging & Assembly,SKU-0030,Cendora Face Serum 30ml Classic,Skin Care,180,180,21.03,2026-01-21,2026-01-21,Delivered,Normal,Road,2026-09-12
ORD-2026-000177,2026-01-05,UK_IRELAND,Ireland,Cedar Fragrance Works,SKU-0063,Fiorenne Fragrance Gift Set 3pc Classic,Gift Set,240,240,48.55,2026-02-03,2026-02-06,Delivered,Normal,Road,2026-09-12
ORD-2026-000178,2026-01-05,ITALY,Italy,Fenn Packaging & Assembly,SKU-0036,Cendora Face Serum 30ml Intense,Skin Care,228,228,12.23,2026-01-23,2026-01-23,Delivered,Normal,Road,2026-09-12
ORD-2026-000179,2026-01-05,IBERIA,Spain,Elara Beauty Labs,SKU-0065,Fiorenne Body Lotion 200ml Classic,Body Care,252,252,5.46,2026-01-20,2026-01-27,Delivered,Normal,Road,2026-09-12
ORD-2026-000180,2026-01-05,ITALY,Italy,Aster Manufacturing,SKU-0097,Isavelle Eau de Parfum 50ml Classic,Fragrance,372,372,41.27,2026-01-19,2026-01-19,Delivered,Normal,Road,2026-09-12
ORD-2026-000181,2026-01-05,NORTH_AMERICA,Canada,Elara Beauty Labs,SKU-0119,Jovira Body Lotion 200ml Intense,Body Care,72,72,9.44,2026-02-09,2026-02-09,Delivered,Normal,Sea,2026-09-12
ORD-2026-000182,2026-01-05,FRANCE,France,Bellora Cosmetics,SKU-0044,Dorevia Eau de Toilette 100ml Intense,Fragrance,36,36,24.68,2026-01-16,2026-01-16,Delivered,Normal,Road,2026-09-12
ORD-2026-000183,2026-01-05,DACH,Germany,Bellora Cosmetics,SKU-0116,Jovira Eau de Toilette 100ml Intense,Fragrance,132,132,29.97,2026-01-22,2026-01-21,Delivered,Normal,Road,2026-09-12
ORD-2026-000184,2026-01-05,DACH,Switzerland,Cedar Fragrance Works,SKU-0027,Cendora Fragrance Gift Set 3pc Classic,Gift Set,264,264,55.73,2026-01-26,2026-01-26,Delivered,High,Road,2026-09-12
ORD-2026-000185,2026-01-05,ITALY,Italy,Cedar Fragrance Works,SKU-0063,Fiorenne Fragrance Gift Set 3pc Classic,Gift Set,72,72,48.55,2026-01-28,2026-03-10,Delivered,Normal,Road,2026-09-12
ORD-2026-000186,2026-01-05,NORTH_AMERICA,United States,Bellora Cosmetics,SKU-0020,Briselle Eau de Toilette 100ml Intense,Fragrance,108,108,46.21,2026-02-13,2026-02-17,Delivered,Normal,Sea,2026-09-12
ORD-2026-000187,2026-01-05,IBERIA,Spain,Elara Beauty Labs,SKU-0023,Briselle Body Lotion 200ml Intense,Body Care,276,276,9.17,2026-01-21,2026-01-26,Delivered,Normal,Road,2026-09-12
ORD-2026-000188,2026-01-05,IBERIA,Spain,Bellora Cosmetics,SKU-0008,Aureva Eau de Toilette 100ml Intense,Fragrance,504,504,40.70,2026-01-22,2026-01-22,Delivered,Normal,Road,2026-09-12
ORD-2026-000189,2026-01-05,IBERIA,Spain,Dune Personal Care,SKU-0118,Jovira Discovery Set 5x10ml Intense,Gift Set,180,180,21.74,2026-01-29,2026-01-29,Delivered,Normal,Road,2026-09-12
ORD-2026-000190,2026-01-05,IBERIA,Spain,Cedar Fragrance Works,SKU-0015,Briselle Fragrance Gift Set 3pc Classic,Gift Set,384,384,68.05,2026-02-02,2026-02-23,Delivered,Normal,Road,2026-09-12
ORD-2026-000191,2026-01-05,NORTH_AMERICA,United States,Cedar Fragrance Works,SKU-0087,Heloria Fragrance Gift Set 3pc Classic,Gift Set,72,72,64.09,2026-02-02,2026-02-02,Delivered,High,Air,2026-09-12
ORD-2026-000192,2026-01-05,DACH,Switzerland,Cedar Fragrance Works,SKU-0075,Galenza Fragrance Gift Set 3pc Classic,Gift Set,132,132,28.65,2026-02-02,2026-02-04,Delivered,Normal,Road,2026-09-12
ORD-2026-000193,2026-01-05,NORTH_AMERICA,United States,Bellora Cosmetics,SKU-0092,Heloria Eau de Toilette 100ml Intense,Fragrance,156,156,34.62,2026-02-09,2026-02-16,Delivered,Normal,Sea,2026-09-12
ORD-2026-000194,2026-01-05,LATAM,Brazil,Bellora Cosmetics,SKU-0014,Briselle Eau de Toilette 100ml Classic,Fragrance,444,444,37.62,2026-02-20,2026-02-20,Delivered,Normal,Sea,2026-09-12
ORD-2026-000195,2026-01-05,ITALY,Italy,Aster Manufacturing,SKU-0019,Briselle Eau de Parfum 50ml Intense,Fragrance,48,48,44.13,2026-01-22,2026-01-22,Delivered,Normal,Road,2026-09-12
ORD-2026-000196,2026-01-05,FRANCE,France,Fenn Packaging & Assembly,SKU-0060,Elunora Face Serum 30ml Intense,Skin Care,180,180,10.32,2026-01-14,2026-01-14,Delivered,Normal,Road,2026-09-12
ORD-2026-000197,2026-01-05,NORTH_AMERICA,United States,Elara Beauty Labs,SKU-0113,Jovira Body Lotion 200ml Classic,Body Care,552,552,10.09,2026-01-22,2026-01-29,Delivered,High,Air,2026-09-12
ORD-2026-000198,2026-01-05,IBERIA,Spain,Fenn Packaging & Assembly,SKU-0108,Isavelle Face Serum 30ml Intense,Skin Care,480,480,12.78,2026-01-26,2026-01-26,Delivered,Normal,Road,2026-09-12
ORD-2026-000199,2026-01-05,NORTH_AMERICA,United States,Bellora Cosmetics,SKU-0014,Briselle Eau de Toilette 100ml Classic,Fragrance,132,132,37.62,2026-02-16,2026-02-16,Delivered,High,Sea,2026-09-12
ORD-2026-000200,2026-01-05,NORTH_AMERICA,United States,Fenn Packaging & Assembly,SKU-0042,Dorevia Face Serum 30ml Classic,Skin Care,360,360,18.69,2026-02-16,2026-03-02,Delivered,Normal,Sea,2026-09-12
ORD-2026-000201,2026-01-05,MIDDLE_EAST,Saudi Arabia,Fenn Packaging & Assembly,SKU-0090,Heloria Face Serum 30ml Classic,Skin Care,84,84,27.74,2026-02-11,2026-02-16,Delivered,Normal,Sea,2026-09-12
ORD-2026-000202,2026-01-05,NORTH_AMERICA,Canada,Bellora Cosmetics,SKU-0032,Cendora Eau de Toilette 100ml Intense,Fragrance,252,252,26.72,2026-01-19,2026-01-21,Delivered,High,Air,2026-09-12
ORD-2026-000203,2026-01-05,LATAM,Chile,Aster Manufacturing,SKU-0055,Elunora Eau de Parfum 50ml Intense,Fragrance,72,72,32.01,2026-02-23,2026-02-23,Delivered,Normal,Sea,2026-09-12
ORD-2026-000204,2026-01-05,ITALY,Italy,Fenn Packaging & Assembly,SKU-0054,Elunora Face Serum 30ml Classic,Skin Care,264,264,12.57,2026-01-20,2026-01-20,Delivered,Normal,Road,2026-09-12
ORD-2026-000205,2026-01-05,DACH,Germany,Elara Beauty Labs,SKU-0113,Jovira Body Lotion 200ml Classic,Body Care,120,120,10.09,2026-01-23,2026-01-23,Delivered,Normal,Road,2026-09-12
ORD-2026-000206,2026-01-05,DACH,Switzerland,Elara Beauty Labs,SKU-0017,Briselle Body Lotion 200ml Classic,Body Care,36,36,5.91,2026-01-28,2026-02-02,Delivered,Normal,Road,2026-09-12
ORD-2026-000207,2026-01-05,DACH,Germany,Dune Personal Care,SKU-0022,Briselle Discovery Set 5x10ml Intense,Gift Set,216,0,15.64,2026-01-26,,Cancelled,Normal,Road,2026-09-12
ORD-2026-000208,2026-01-05,FRANCE,France,Fenn Packaging & Assembly,SKU-0120,Jovira Face Serum 30ml Intense,Skin Care,60,60,27.12,2026-01-15,2026-01-15,Delivered,Normal,Road,2026-09-12
ORD-2026-000209,2026-01-05,ITALY,Italy,Elara Beauty Labs,SKU-0017,Briselle Body Lotion 200ml Classic,Body Care,60,60,5.91,2026-01-19,2026-01-16,Delivered,Normal,Road,2026-09-12
ORD-2026-000210,2026-01-05,FRANCE,France,Aster Manufacturing,SKU-0079,Galenza Eau de Parfum 50ml Intense,Fragrance,300,300,32.96,2026-01-14,2026-01-14,Delivered,Normal,Road,2026-09-12
ORD-2026-000211,2026-01-05,NORTH_AMERICA,United States,Cedar Fragrance Works,SKU-0033,Cendora Fragrance Gift Set 3pc Intense,Gift Set,1476,1476,63.97,2026-02-18,2026-02-18,Delivered,Normal,Sea,2026-09-12
ORD-2026-000212,2026-01-05,UK_IRELAND,Ireland,Fenn Packaging & Assembly,SKU-0030,Cendora Face Serum 30ml Classic,Skin Care,252,252,21.03,2026-01-26,2026-01-26,Delivered,Normal,Road,2026-09-12
ORD-2026-000213,2026-01-05,FRANCE,France,Elara Beauty Labs,SKU-0119,Jovira Body Lotion 200ml Intense,Body Care,168,168,9.44,2026-01-14,2026-01-14,Delivered,Normal,Road,2026-09-12
ORD-2026-000214,2026-01-05,NORTH_AMERICA,United States,Dune Personal Care,SKU-0082,Galenza Discovery Set 5x10ml Intense,Gift Set,876,876,14.36,2026-02-16,2026-02-16,Delivered,Normal,Sea,2026-09-12
ORD-2026-000215,2026-01-05,FRANCE,France,Elara Beauty Labs,SKU-0041,Dorevia Body Lotion 200ml Classic,Body Care,168,168,7.98,2026-01-19,2026-01-19,Delivered,Normal,Road,2026-09-12
ORD-2026-000216,2026-01-05,DACH,Germany,Elara Beauty Labs,SKU-0107,Isavelle Body Lotion 200ml Intense,Body Care,36,36,10.62,2026-01-19,2026-01-19,Delivered,Normal,Road,2026-09-12
ORD-2026-000217,2026-01-05,UK_IRELAND,United Kingdom,Cedar Fragrance Works,SKU-0015,Briselle Fragrance Gift Set 3pc Classic,Gift Set,360,360,68.05,2026-02-05,2026-02-03,Delivered,Normal,Road,2026-09-12
ORD-2026-000218,2026-01-05,ITALY,Italy,Elara Beauty Labs,SKU-0029,Cendora Body Lotion 200ml Classic,Body Care,156,156,5.54,2026-01-19,2026-01-22,Delivered,Normal,Road,2026-09-12
ORD-2026-000219,2026-01-05,DACH,Germany,Bellora Cosmetics,SKU-0032,Cendora Eau de Toilette 100ml Intense,Fragrance,300,300,26.72,2026-01-26,2026-02-12,Delivered,Normal,Road,2026-09-12
ORD-2026-000220,2026-01-05,NORTH_AMERICA,United States,Bellora Cosmetics,SKU-0098,Isavelle Eau de Toilette 100ml Classic,Fragrance,1008,1008,39.61,2026-02-10,2026-03-02,Delivered,Normal,Sea,2026-09-12
ORD-2026-000221,2026-01-05,DACH,Germany,Elara Beauty Labs,SKU-0005,Aureva Body Lotion 200ml Classic,Body Care,120,120,8.11,2026-01-21,2026-01-19,Delivered,High,Road,2026-09-12
ORD-2026-000222,2026-01-05,NORTH_AMERICA,United States,Aster Manufacturing,SKU-0007,Aureva Eau de Parfum 50ml Intense,Fragrance,348,348,19.59,2026-02-16,2026-03-04,Delivered,Normal,Sea,2026-09-12
ORD-2026-000223,2026-01-05,LATAM,Brazil,Dune Personal Care,SKU-0064,Fiorenne Discovery Set 5x10ml Classic,Gift Set,252,252,30.44,2026-02-27,2026-03-03,Delivered,Normal,Sea,2026-09-12
ORD-2026-000224,2026-01-05,FRANCE,France,Bellora Cosmetics,SKU-0044,Dorevia Eau de Toilette 100ml Intense,Fragrance,60,60,24.68,2026-01-15,2026-01-15,Delivered,Normal,Road,2026-09-12
ORD-2026-000225,2026-01-05,FRANCE,France,Aster Manufacturing,SKU-0097,Isavelle Eau de Parfum 50ml Classic,Fragrance,84,84,41.27,2026-01-14,2026-01-12,Delivered,Normal,Road,2026-09-12
ORD-2026-000226,2026-01-05,UK_IRELAND,United Kingdom,Elara Beauty Labs,SKU-0113,Jovira Body Lotion 200ml Classic,Body Care,432,432,10.09,2026-02-02,2026-02-02,Delivered,Normal,Road,2026-09-12
ORD-2026-000227,2026-01-05,NORTH_AMERICA,United States,Fenn Packaging & Assembly,SKU-0012,Aureva Face Serum 30ml Intense,Skin Care,924,924,21.39,2026-02-16,2026-02-16,Delivered,Normal,Sea,2026-09-12
ORD-2026-000228,2026-01-05,DACH,Germany,Dune Personal Care,SKU-0040,Dorevia Discovery Set 5x10ml Classic,Gift Set,312,0,28.09,2026-02-02,,Cancelled,Normal,Road,2026-09-12
ORD-2026-000229,2026-01-05,UK_IRELAND,United Kingdom,Aster Manufacturing,SKU-0037,Dorevia Eau de Parfum 50ml Classic,Fragrance,36,36,34.08,2026-01-26,2026-01-26,Delivered,Normal,Road,2026-09-12
ORD-2026-000230,2026-01-05,UK_IRELAND,Ireland,Bellora Cosmetics,SKU-0026,Cendora Eau de Toilette 100ml Classic,Fragrance,372,372,28.42,2026-01-23,2026-01-26,Delivered,Normal,Road,2026-09-12
ORD-2026-000231,2026-01-05,DACH,Germany,Elara Beauty Labs,SKU-0119,Jovira Body Lotion 200ml Intense,Body Care,1056,1056,9.16,2026-01-23,2026-01-20,Delivered,High,Road,2026-09-12
ORD-2026-000232,2026-01-05,FRANCE,France,Elara Beauty Labs,SKU-0089,Heloria Body Lotion 200ml Classic,Body Care,384,384,9.18,2026-01-22,2026-01-23,Delivered,Normal,Road,2026-09-12
ORD-2026-000233,2026-01-05,FRANCE,France,Aster Manufacturing,SKU-0013,Briselle Eau de Parfum 50ml Classic,Fragrance,60,60,24.50,2026-01-26,2026-01-30,Delivered,Normal,Road,2026-09-12
ORD-2026-000234,2026-01-05,DACH,Germany,Aster Manufacturing,SKU-0043,Dorevia Eau de Parfum 50ml Intense,Fragrance,48,48,35.37,2026-01-26,2026-02-02,Delivered,Normal,Road,2026-09-12
ORD-2026-000235,2026-01-05,IBERIA,Spain,Dune Personal Care,SKU-0034,Cendora Discovery Set 5x10ml Intense,Gift Set,108,108,19.44,2026-01-27,2026-01-27,Delivered,High,Road,2026-09-12
ORD-2026-000236,2026-01-05,DACH,Germany,Bellora Cosmetics,SKU-0110,Jovira Eau de Toilette 100ml Classic,Fragrance,252,252,33.63,2026-01-19,2026-01-19,Delivered,Normal,Road,2026-09-12
ORD-2026-000237,2026-01-05,LATAM,Chile,Cedar Fragrance Works,SKU-0087,Heloria Fragrance Gift Set 3pc Classic,Gift Set,96,96,64.09,2026-01-28,2026-02-02,Delivered,High,Air,2026-09-12
ORD-2026-000238,2026-01-05,UK_IRELAND,Ireland,Cedar Fragrance Works,SKU-0069,Fiorenne Fragrance Gift Set 3pc Intense,Gift Set,36,36,57.26,2026-01-30,2026-02-25,Delivered,Normal,Road,2026-09-12
ORD-2026-000239,2026-01-05,FRANCE,France,Cedar Fragrance Works,SKU-0009,Aureva Fragrance Gift Set 3pc Intense,Gift Set,384,384,64.43,2026-01-26,2026-01-26,Delivered,Normal,Road,2026-09-12
